timestamp,temperature_celsius,cloud_cover_percentage,panel_age_in_days,days_since_cleaning,ideal_power_kw,actual_power_kw,energy_loss_kw
2024-04-08 19:00:00,14.314,56.643,463,3.958,3.214,3.156,0.058
2024-04-08 20:00:00,13.044,7.894,463,4.0,4.671,4.586,0.085
2024-04-08 21:00:00,13.609,97.154,463,4.042,0.729,0.715,0.013
2024-04-08 22:00:00,10.85,93.645,463,4.083,0.568,0.558,0.011
2024-04-08 23:00:00,7.303,93.441,463,4.125,0.289,0.284,0.005
2024-04-09 00:00:00,8.144,87.928,464,4.167,0.0,0.0,0.0
2024-04-09 01:00:00,7.869,66.033,464,4.208,0.587,0.576,0.011
2024-04-09 02:00:00,9.657,22.111,464,4.25,2.111,2.071,0.04
2024-04-09 03:00:00,11.162,4.948,464,4.292,3.669,3.599,0.07
2024-04-09 04:00:00,10.232,9.932,464,4.333,4.586,4.498,0.088
2024-04-09 05:00:00,16.71,32.399,464,4.375,4.444,4.358,0.086
2024-04-09 06:00:00,12.412,50.388,464,4.417,4.102,4.022,0.08
2024-04-09 07:00:00,19.049,99.325,464,4.458,1.367,1.34,0.027
2024-04-09 08:00:00,19.933,43.544,464,4.5,5.518,5.409,0.109
2024-04-09 09:00:00,20.395,52.465,464,4.542,5.2,5.096,0.103
2024-04-09 10:00:00,18.005,69.516,464,4.583,4.064,3.982,0.081
2024-04-09 11:00:00,20.577,18.073,464,4.625,8.421,8.252,0.17
2024-04-09 12:00:00,17.508,93.283,464,4.667,2.226,2.181,0.045
2024-04-09 13:00:00,21.714,52.903,464,4.708,5.544,5.431,0.113
2024-04-09 14:00:00,19.245,27.626,464,4.75,7.436,7.283,0.153
2024-04-09 15:00:00,17.78,93.511,464,4.792,2.039,1.997,0.042
2024-04-09 16:00:00,15.115,62.545,464,4.833,4.146,4.06,0.086
2024-04-09 17:00:00,11.402,48.369,464,4.875,4.736,4.637,0.099
2024-04-09 18:00:00,12.986,58.016,464,4.917,3.652,3.576,0.077
2024-04-09 19:00:00,15.994,74.83,464,4.958,2.291,2.243,0.048
2024-04-09 20:00:00,11.757,15.454,464,5.0,4.356,4.263,0.093
2024-04-09 21:00:00,11.189,86.483,464,5.042,1.069,1.046,0.023
2024-04-09 22:00:00,12.044,95.951,464,5.083,0.519,0.508,0.011
2024-04-09 23:00:00,13.845,56.7,464,5.125,0.689,0.674,0.015
2024-04-10 00:00:00,12.955,68.227,465,5.167,0.0,0.0,0.0
2024-04-10 01:00:00,8.531,85.983,465,5.208,0.37,0.362,0.008
2024-04-10 02:00:00,7.09,37.481,465,5.25,1.78,1.741,0.039
2024-04-10 03:00:00,16.489,99.283,465,5.292,0.661,0.646,0.015
2024-04-10 04:00:00,17.343,68.05,465,5.333,2.165,2.116,0.048
2024-04-10 05:00:00,14.388,42.4,465,5.375,3.937,3.849,0.088
2024-04-10 06:00:00,12.764,67.734,465,5.417,3.08,3.01,0.069
2024-04-10 07:00:00,18.526,52.168,465,5.458,4.485,4.383,0.102
2024-04-10 08:00:00,17.589,11.164,465,5.5,7.855,7.676,0.179
2024-04-10 09:00:00,18.615,79.587,465,5.542,3.111,3.04,0.071
2024-04-10 10:00:00,21.424,56.438,465,0.0,5.116,5.084,0.033
2024-04-10 11:00:00,20.804,79.585,465,0.042,3.339,3.317,0.022
2024-04-10 12:00:00,17.934,15.491,465,0.083,8.709,8.651,0.058
2024-04-10 13:00:00,19.485,53.836,465,0.125,5.467,5.43,0.037
2024-04-10 14:00:00,20.958,76.662,465,0.167,3.488,3.464,0.024
2024-04-10 15:00:00,19.861,98.83,465,0.208,1.63,1.618,0.011
2024-04-10 16:00:00,18.329,88.44,465,0.25,2.278,2.261,0.016
2024-04-10 17:00:00,18.466,86.435,465,0.292,2.219,2.203,0.016
2024-04-10 18:00:00,14.582,24.746,465,0.333,5.613,5.572,0.041
2024-04-10 19:00:00,14.368,83.798,465,0.375,1.837,1.823,0.014
2024-04-10 20:00:00,6.054,16.928,465,0.417,4.295,4.262,0.033
2024-04-10 21:00:00,10.87,19.811,465,0.458,3.195,3.17,0.025
2024-04-10 22:00:00,12.503,11.012,465,0.5,2.351,2.332,0.018
2024-04-10 23:00:00,9.695,85.76,465,0.542,0.372,0.369,0.003
2024-04-11 00:00:00,9.613,10.825,466,0.583,0.0,0.0,0.0
2024-04-11 01:00:00,8.633,13.811,466,0.625,1.155,1.146,0.01
2024-04-11 02:00:00,13.222,24.589,466,0.667,2.058,2.041,0.017
2024-04-11 03:00:00,13.107,57.266,466,0.708,2.001,1.984,0.017
2024-04-11 04:00:00,14.697,88.018,466,0.75,1.333,1.321,0.011
2024-04-11 05:00:00,10.799,41.823,466,0.792,3.966,3.931,0.035
2024-04-11 06:00:00,15.225,54.629,466,0.833,3.852,3.818,0.034
2024-04-11 07:00:00,16.28,16.649,466,0.875,6.833,6.771,0.061
2024-04-11 08:00:00,17.485,26.595,466,0.917,6.741,6.68,0.061
2024-04-11 09:00:00,17.849,13.393,466,0.958,8.208,8.132,0.076
2024-04-11 10:00:00,19.184,40.992,466,1.0,6.36,6.3,0.06
2024-04-11 11:00:00,22.075,59.034,466,1.042,5.037,4.989,0.048
2024-04-11 12:00:00,16.72,28.402,466,1.083,7.633,7.56,0.073
2024-04-11 13:00:00,23.93,84.6,466,1.125,2.925,2.896,0.028
2024-04-11 14:00:00,20.844,98.124,466,1.167,1.761,1.744,0.017
2024-04-11 15:00:00,18.997,12.015,466,1.208,8.314,8.231,0.083
2024-04-11 16:00:00,19.86,1.786,466,1.25,8.531,8.445,0.086
2024-04-11 17:00:00,13.936,78.978,466,1.292,2.712,2.684,0.028
2024-04-11 18:00:00,14.216,19.064,466,1.333,5.948,5.886,0.062
2024-04-11 19:00:00,14.01,35.315,466,1.375,4.296,4.251,0.045
2024-04-11 20:00:00,15.777,39.423,466,1.417,3.357,3.322,0.036
2024-04-11 21:00:00,11.917,91.66,466,1.458,0.904,0.894,0.01
2024-04-11 22:00:00,12.116,65.884,466,1.5,1.167,1.155,0.013
2024-04-11 23:00:00,9.537,4.061,466,1.542,1.261,1.247,0.014
2024-04-12 00:00:00,11.759,1.481,467,1.583,0.0,0.0,0.0
2024-04-12 01:00:00,14.31,19.957,467,1.625,1.088,1.076,0.012
2024-04-12 02:00:00,13.446,31.817,467,1.667,1.902,1.88,0.022
2024-04-12 03:00:00,12.087,48.452,467,1.708,2.282,2.255,0.026
2024-04-12 04:00:00,14.636,83.784,467,1.75,1.509,1.491,0.018
2024-04-12 05:00:00,15.646,31.482,467,1.792,4.491,4.438,0.053
2024-04-12 06:00:00,16.798,37.654,467,1.833,4.852,4.795,0.058
2024-04-12 07:00:00,19.303,32.934,467,1.875,5.756,5.687,0.069
2024-04-12 08:00:00,20.494,0.897,467,1.917,8.596,8.491,0.104
2024-04-12 09:00:00,19.066,95.52,467,1.958,1.885,1.862,0.023
2024-04-12 10:00:00,21.399,13.9,467,2.0,8.54,8.435,0.106
2024-04-12 11:00:00,19.848,28.767,467,2.042,7.538,7.444,0.094
2024-04-12 12:00:00,18.939,12.93,467,2.083,8.922,8.81,0.112
2024-04-12 13:00:00,20.076,49.054,467,2.125,5.862,5.787,0.075
2024-04-12 14:00:00,19.963,93.217,467,2.167,2.156,2.128,0.028
2024-04-12 15:00:00,15.997,10.07,467,2.208,8.464,8.354,0.11
2024-04-12 16:00:00,20.006,44.09,467,2.25,5.478,5.407,0.072
2024-04-12 17:00:00,11.544,2.237,467,2.292,7.786,7.683,0.103
2024-04-12 18:00:00,21.215,77.09,467,2.333,2.529,2.495,0.034
2024-04-12 19:00:00,17.495,64.123,467,2.375,2.835,2.796,0.038
2024-04-12 20:00:00,12.763,69.97,467,2.417,2.085,2.056,0.028
2024-04-12 21:00:00,12.268,47.234,467,2.458,2.321,2.289,0.032
2024-04-12 22:00:00,12.061,90.763,467,2.5,0.631,0.622,0.009
2024-04-12 23:00:00,9.777,40.956,467,2.542,0.86,0.848,0.012
2024-04-13 00:00:00,11.408,51.409,468,2.583,0.0,0.0,0.0
2024-04-13 01:00:00,10.905,69.529,468,2.625,0.549,0.541,0.008
2024-04-13 02:00:00,11.504,52.056,468,2.667,1.465,1.444,0.021
2024-04-13 03:00:00,12.85,18.934,468,2.708,3.223,3.176,0.047
2024-04-13 04:00:00,10.895,31.707,468,2.75,3.679,3.625,0.054
2024-04-13 05:00:00,14.807,9.229,468,2.792,5.619,5.537,0.083
2024-04-13 06:00:00,16.349,43.261,468,2.833,4.522,4.455,0.067
2024-04-13 07:00:00,17.574,60.939,468,2.875,3.905,3.846,0.058
2024-04-13 08:00:00,18.091,11.853,468,2.917,7.805,7.687,0.118
2024-04-13 09:00:00,21.834,63.059,468,2.958,4.384,4.317,0.067
2024-04-13 10:00:00,19.645,89.287,468,3.0,2.472,2.434,0.038
2024-04-13 11:00:00,21.307,33.772,468,3.042,7.124,7.014,0.11
2024-04-13 12:00:00,23.617,22.203,468,3.083,8.15,8.023,0.127
2024-04-13 13:00:00,20.693,89.301,468,3.125,2.536,2.497,0.04
2024-04-13 14:00:00,20.781,69.195,468,3.167,4.09,4.025,0.065
2024-04-13 15:00:00,19.365,10.539,468,3.208,8.427,8.293,0.135
2024-04-13 16:00:00,20.997,40.811,468,3.25,5.715,5.623,0.092
2024-04-13 17:00:00,16.801,67.409,468,3.292,3.477,3.421,0.056
2024-04-13 18:00:00,18.589,57.438,468,3.333,3.686,3.626,0.06
2024-04-13 19:00:00,14.521,61.855,468,3.375,2.95,2.901,0.049
2024-04-13 20:00:00,11.803,56.714,468,3.417,2.637,2.593,0.044
2024-04-13 21:00:00,13.846,79.806,468,3.458,1.282,1.26,0.021
2024-04-13 22:00:00,11.083,32.043,468,3.5,1.897,1.865,0.032
2024-04-13 23:00:00,12.434,70.846,468,3.542,0.535,0.526,0.009
2024-04-14 00:00:00,5.799,99.108,469,3.583,0.0,0.0,0.0
2024-04-14 01:00:00,11.439,38.996,469,3.625,0.881,0.866,0.015
2024-04-14 02:00:00,11.009,79.105,469,3.667,0.882,0.867,0.015
2024-04-14 03:00:00,10.596,24.611,469,3.708,3.042,2.989,0.053
2024-04-14 04:00:00,12.651,28.19,469,3.75,3.825,3.758,0.067
2024-04-14 05:00:00,13.816,93.486,469,3.792,1.345,1.321,0.024
2024-04-14 06:00:00,16.162,2.594,469,3.833,6.918,6.795,0.123
2024-04-14 07:00:00,14.817,21.743,469,3.875,6.496,6.379,0.117
2024-04-14 08:00:00,19.39,48.292,469,3.917,5.175,5.081,0.094
2024-04-14 09:00:00,22.526,40.185,469,3.958,6.145,6.033,0.112
2024-04-14 10:00:00,21.15,62.917,469,4.0,4.595,4.511,0.084
2024-04-14 11:00:00,22.706,19.272,469,4.042,8.322,8.168,0.154
2024-04-14 12:00:00,23.447,7.055,469,4.083,9.412,9.237,0.175
2024-04-14 13:00:00,23.561,36.933,469,4.125,6.863,6.735,0.128
2024-04-14 14:00:00,24.328,52.436,469,4.167,5.439,5.336,0.102
2024-04-14 15:00:00,18.795,56.2,469,4.208,4.912,4.819,0.093
2024-04-14 16:00:00,17.321,60.149,469,4.25,4.319,4.237,0.082
2024-04-14 17:00:00,19.119,54.866,469,4.292,4.306,4.223,0.083
2024-04-14 18:00:00,17.674,24.575,469,4.333,5.623,5.514,0.109
2024-04-14 19:00:00,16.515,76.455,469,0.0,2.209,2.195,0.014
2024-04-14 20:00:00,17.536,8.778,469,0.042,4.634,4.604,0.03
2024-04-14 21:00:00,12.745,19.835,469,0.083,3.194,3.173,0.021
2024-04-14 22:00:00,12.78,73.938,469,0.125,0.993,0.987,0.007
2024-04-14 23:00:00,9.467,27.973,469,0.167,1.001,0.994,0.007
2024-04-15 00:00:00,15.762,49.347,470,0.208,0.0,0.0,0.0
2024-04-15 01:00:00,10.989,32.72,470,0.25,0.949,0.943,0.007
2024-04-15 02:00:00,11.545,50.698,470,0.292,1.495,1.484,0.011
2024-04-15 03:00:00,12.263,34.666,470,0.333,2.721,2.701,0.02
2024-04-15 04:00:00,12.702,99.421,470,0.375,0.857,0.851,0.006
2024-04-15 05:00:00,13.739,35.748,470,0.417,4.274,4.241,0.033
2024-04-15 06:00:00,15.444,62.705,470,0.458,3.376,3.35,0.026
2024-04-15 07:00:00,15.054,88.834,470,0.5,2.06,2.044,0.016
2024-04-15 08:00:00,17.421,63.793,470,0.542,4.056,4.024,0.033
2024-04-15 09:00:00,23.925,56.586,470,0.583,4.882,4.842,0.04
2024-04-15 10:00:00,22.293,56.923,470,0.625,5.077,5.035,0.042
2024-04-15 11:00:00,23.173,49.646,470,0.667,5.813,5.764,0.049
2024-04-15 12:00:00,23.846,80.758,470,0.708,3.27,3.242,0.028
2024-04-15 13:00:00,24.99,5.042,470,0.75,9.498,9.415,0.082
2024-04-15 14:00:00,17.279,88.513,470,0.792,2.535,2.512,0.022
2024-04-15 15:00:00,17.567,58.629,470,0.833,4.725,4.683,0.042
2024-04-15 16:00:00,17.384,84.887,470,0.875,2.534,2.511,0.023
2024-04-15 17:00:00,16.846,1.039,470,0.917,7.865,7.793,0.072
2024-04-15 18:00:00,15.89,86.928,470,0.958,1.949,1.931,0.018
2024-04-15 19:00:00,14.304,12.014,470,1.0,5.478,5.427,0.052
2024-04-15 20:00:00,14.43,72.122,470,1.042,1.995,1.976,0.019
2024-04-15 21:00:00,13.027,41.652,470,1.083,2.499,2.474,0.024
2024-04-15 22:00:00,10.716,68.107,470,1.125,1.119,1.108,0.011
2024-04-15 23:00:00,7.311,62.819,470,1.167,0.622,0.616,0.006
2024-04-16 00:00:00,9.738,16.34,471,1.208,0.0,0.0,0.0
2024-04-16 01:00:00,10.795,51.461,471,1.25,0.746,0.738,0.008
2024-04-16 02:00:00,11.899,27.723,471,1.292,1.99,1.97,0.021
2024-04-16 03:00:00,10.929,56.044,471,1.333,2.04,2.018,0.021
2024-04-16 04:00:00,13.242,73.8,471,1.375,1.925,1.905,0.02
2024-04-16 05:00:00,13.167,8.126,471,1.417,5.675,5.615,0.061
2024-04-16 06:00:00,16.472,51.576,471,1.458,4.032,3.988,0.044
2024-04-16 07:00:00,15.871,61.763,471,1.5,3.85,3.808,0.042
2024-04-16 08:00:00,17.526,29.537,471,1.542,6.529,6.456,0.072
2024-04-16 09:00:00,17.642,95.3,471,1.583,1.902,1.88,0.021
2024-04-16 10:00:00,20.747,52.03,471,1.625,5.471,5.409,0.062
2024-04-16 11:00:00,19.82,18.252,471,1.667,8.406,8.31,0.096
2024-04-16 12:00:00,23.537,10.779,471,1.708,9.102,8.997,0.105
2024-04-16 13:00:00,22.365,54.166,471,1.75,5.439,5.376,0.063
2024-04-16 14:00:00,20.914,37.524,471,1.792,6.639,6.561,0.078
2024-04-16 15:00:00,18.664,19.255,471,1.833,7.756,7.664,0.092
2024-04-16 16:00:00,19.984,3.07,471,1.875,8.439,8.337,0.102
2024-04-16 17:00:00,19.399,56.66,471,1.917,4.188,4.137,0.051
2024-04-16 18:00:00,17.009,59.86,471,1.958,3.544,3.5,0.044
2024-04-16 19:00:00,18.637,14.18,471,2.0,5.368,5.302,0.067
2024-04-16 20:00:00,15.143,60.174,471,2.042,2.493,2.462,0.031
2024-04-16 21:00:00,15.015,95.197,471,2.083,0.791,0.781,0.01
2024-04-16 22:00:00,12.66,97.83,471,2.125,0.478,0.472,0.006
2024-04-16 23:00:00,13.245,88.849,471,2.167,0.339,0.334,0.004
2024-04-17 00:00:00,10.36,80.708,472,2.208,0.0,0.0,0.0
2024-04-17 01:00:00,11.207,20.937,472,2.25,1.078,1.063,0.014
2024-04-17 02:00:00,13.322,15.644,472,2.292,2.251,2.221,0.03
2024-04-17 03:00:00,14.102,44.495,472,2.333,2.408,2.376,0.032
2024-04-17 04:00:00,15.468,61.963,472,2.375,2.418,2.385,0.033
2024-04-17 05:00:00,17.86,85.068,472,2.417,1.772,1.748,0.024
2024-04-17 06:00:00,14.103,23.196,472,2.458,5.704,5.626,0.079
2024-04-17 07:00:00,16.298,47.965,472,2.5,4.762,4.696,0.066
2024-04-17 08:00:00,19.912,64.744,472,2.542,3.988,3.932,0.056
2024-04-17 09:00:00,19.04,44.559,472,2.583,5.808,5.726,0.082
2024-04-17 10:00:00,28.039,45.419,472,2.625,5.912,5.828,0.084
2024-04-17 11:00:00,22.814,22.512,472,2.667,8.055,7.938,0.116
2024-04-17 12:00:00,21.797,98.666,472,2.708,1.778,1.752,0.026
2024-04-17 13:00:00,20.752,47.519,472,2.75,5.988,5.901,0.088
2024-04-17 14:00:00,20.323,53.274,472,2.792,5.371,5.292,0.079
2024-04-17 15:00:00,20.549,21.856,472,2.833,7.556,7.443,0.113
2024-04-17 16:00:00,19.677,51.414,472,2.875,4.95,4.875,0.074
2024-04-17 17:00:00,17.334,25.535,472,2.917,6.245,6.151,0.095
2024-04-17 18:00:00,16.407,20.234,472,2.958,5.879,5.789,0.09
2024-04-17 19:00:00,18.348,27.572,472,3.0,4.689,4.617,0.072
2024-04-17 20:00:00,17.222,0.276,472,3.042,4.989,4.911,0.077
2024-04-17 21:00:00,13.922,57.015,472,3.083,2.009,1.977,0.031
2024-04-17 22:00:00,9.941,38.748,472,3.125,1.752,1.725,0.028
2024-04-17 23:00:00,13.201,89.869,472,3.167,0.328,0.323,0.005
2024-04-18 00:00:00,15.29,4.071,473,3.208,0.0,0.0,0.0
2024-04-18 01:00:00,15.091,4.32,473,3.25,1.258,1.238,0.02
2024-04-18 02:00:00,14.32,88.587,473,3.292,0.678,0.666,0.011
2024-04-18 03:00:00,16.49,12.664,473,3.333,3.423,3.367,0.056
2024-04-18 04:00:00,14.788,0.216,473,3.375,4.991,4.908,0.083
2024-04-18 05:00:00,17.143,17.891,473,3.417,5.18,5.094,0.086
2024-04-18 06:00:00,15.819,82.388,473,3.458,2.216,2.179,0.037
2024-04-18 07:00:00,19.06,80.271,473,3.5,2.627,2.582,0.044
2024-04-18 08:00:00,22.34,34.013,473,3.542,6.206,6.1,0.106
2024-04-18 09:00:00,19.538,66.803,473,3.583,4.096,4.025,0.07
2024-04-18 10:00:00,19.788,50.725,473,3.625,5.576,5.48,0.096
2024-04-18 11:00:00,22.206,90.473,473,3.667,2.439,2.397,0.042
2024-04-18 12:00:00,21.728,5.642,473,3.708,9.53,9.363,0.167
2024-04-18 13:00:00,23.309,81.318,473,3.75,3.196,3.14,0.056
2024-04-18 14:00:00,20.605,17.06,473,3.792,8.286,8.139,0.147
2024-04-18 15:00:00,24.153,39.162,473,3.833,6.224,6.112,0.111
2024-04-18 16:00:00,17.102,19.196,473,3.875,7.275,7.144,0.131
2024-04-18 17:00:00,20.983,70.261,473,3.917,3.288,3.229,0.06
2024-04-18 18:00:00,15.651,67.833,473,3.958,3.074,3.018,0.056
2024-04-18 19:00:00,12.295,54.79,473,4.0,3.308,3.247,0.061
2024-04-18 20:00:00,15.157,69.816,473,4.042,2.091,2.052,0.039
2024-04-18 21:00:00,13.136,63.956,473,4.083,1.787,1.754,0.033
2024-04-18 22:00:00,10.632,77.644,473,4.125,0.914,0.896,0.017
2024-04-18 23:00:00,8.989,23.941,473,4.167,1.045,1.025,0.02
2024-04-19 00:00:00,12.39,42.891,474,4.208,0.0,0.0,0.0
2024-04-19 01:00:00,14.529,15.163,474,4.25,1.14,1.118,0.022
2024-04-19 02:00:00,14.246,42.959,474,4.292,1.662,1.63,0.032
2024-04-19 03:00:00,13.985,70.169,474,4.333,1.589,1.558,0.031
2024-04-19 04:00:00,15.864,69.139,474,4.375,2.119,2.078,0.041
2024-04-19 05:00:00,16.058,70.943,474,4.417,2.489,2.44,0.049
2024-04-19 06:00:00,14.547,30.877,474,4.458,5.252,5.148,0.104
2024-04-19 07:00:00,15.859,66.221,474,4.5,3.555,3.485,0.071
2024-04-19 08:00:00,19.5,36.747,474,4.542,6.008,5.888,0.12
2024-04-19 09:00:00,20.621,94.449,474,4.583,1.967,1.928,0.04
2024-04-19 10:00:00,23.439,34.337,474,4.625,6.895,6.756,0.14
2024-04-19 11:00:00,23.751,60.302,474,4.667,4.932,4.832,0.101
2024-04-19 12:00:00,23.617,75.015,474,4.708,3.749,3.672,0.077
2024-04-19 13:00:00,21.676,90.641,474,4.75,2.426,2.376,0.05
2024-04-19 14:00:00,18.975,43.793,474,4.792,6.134,6.007,0.127
2024-04-19 15:00:00,21.766,36.049,474,4.833,6.463,6.328,0.135
2024-04-19 16:00:00,20.957,43.003,474,4.875,5.557,5.44,0.117
2024-04-19 17:00:00,13.924,32.37,474,4.917,5.793,5.671,0.123
2024-04-19 18:00:00,15.738,65.392,474,4.958,3.218,3.149,0.068
2024-04-19 19:00:00,14.73,93.272,474,5.0,1.356,1.327,0.029
2024-04-19 20:00:00,15.143,12.607,474,5.042,4.475,4.378,0.096
2024-04-19 21:00:00,12.264,56.092,474,5.083,2.038,1.994,0.044
2024-04-19 22:00:00,13.0,89.765,474,5.125,0.652,0.638,0.014
2024-04-19 23:00:00,12.156,10.011,474,5.167,1.196,1.17,0.026
2024-04-20 00:00:00,12.312,49.387,475,5.208,0.0,0.0,0.0
2024-04-20 01:00:00,11.368,86.523,475,5.25,0.364,0.356,0.008
2024-04-20 02:00:00,12.022,90.045,475,5.292,0.646,0.632,0.014
2024-04-20 03:00:00,11.934,51.435,475,5.333,2.187,2.138,0.049
2024-04-20 04:00:00,15.89,2.495,475,5.375,4.896,4.786,0.11
2024-04-20 05:00:00,17.478,10.564,475,5.417,5.552,5.426,0.126
2024-04-20 06:00:00,16.089,58.672,475,5.458,3.614,3.532,0.082
2024-04-20 07:00:00,21.965,12.386,475,5.5,7.115,6.952,0.163
2024-04-20 08:00:00,19.501,14.942,475,5.542,7.582,7.407,0.175
2024-04-20 09:00:00,24.226,77.212,475,5.583,3.294,3.218,0.076
2024-04-20 10:00:00,20.676,75.069,475,5.625,3.617,3.532,0.084
2024-04-20 11:00:00,18.407,84.277,475,5.667,2.951,2.882,0.069
2024-04-20 12:00:00,23.434,10.574,475,5.708,9.119,8.904,0.214
2024-04-20 13:00:00,22.957,19.814,475,5.75,8.277,8.082,0.196
2024-04-20 14:00:00,22.029,83.296,475,5.792,2.954,2.884,0.07
2024-04-20 15:00:00,19.881,72.109,475,5.833,3.687,3.599,0.088
2024-04-20 16:00:00,20.061,80.596,475,5.875,2.844,2.775,0.068
2024-04-20 17:00:00,17.902,98.975,475,5.917,1.39,1.356,0.034
2024-04-20 18:00:00,17.025,86.443,475,5.958,1.977,1.929,0.048
2024-04-20 19:00:00,18.019,52.046,475,6.0,3.447,3.363,0.084
2024-04-20 20:00:00,15.498,31.077,475,6.042,3.705,3.614,0.091
2024-04-20 21:00:00,15.314,56.968,475,6.083,2.01,1.961,0.05
2024-04-20 22:00:00,12.836,63.859,475,6.125,1.211,1.181,0.03
2024-04-20 23:00:00,12.116,33.531,475,6.167,0.941,0.917,0.023
2024-04-21 00:00:00,10.544,77.094,476,6.208,0.0,0.0,0.0
2024-04-21 01:00:00,12.282,9.275,476,6.25,1.204,1.174,0.03
2024-04-21 02:00:00,6.879,77.939,476,6.292,0.907,0.884,0.023
2024-04-21 03:00:00,13.135,3.2,476,6.333,3.725,3.63,0.095
2024-04-21 04:00:00,15.187,49.797,476,6.375,2.925,2.85,0.075
2024-04-21 05:00:00,17.684,86.144,476,6.417,1.718,1.673,0.044
2024-04-21 06:00:00,17.314,8.65,476,6.458,6.561,6.392,0.169
2024-04-21 07:00:00,19.841,51.774,476,6.5,4.511,4.394,0.117
2024-04-21 08:00:00,15.992,15.939,476,6.542,7.51,7.315,0.195
2024-04-21 09:00:00,21.273,89.482,476,6.583,2.35,2.288,0.061
2024-04-21 10:00:00,18.822,83.235,476,6.625,2.959,2.882,0.078
2024-04-21 11:00:00,20.264,93.392,476,6.667,2.198,2.14,0.058
2024-04-21 12:00:00,22.477,87.498,476,6.708,2.708,2.637,0.072
2024-04-21 13:00:00,25.233,73.655,476,6.75,3.825,3.723,0.102
2024-04-21 14:00:00,22.924,18.489,476,6.792,8.171,7.952,0.219
2024-04-21 15:00:00,21.423,30.25,476,6.833,6.91,6.724,0.186
2024-04-21 16:00:00,20.312,49.686,476,6.875,5.075,4.937,0.137
2024-04-21 17:00:00,17.718,58.89,476,6.917,4.04,3.931,0.11
2024-04-21 18:00:00,16.763,78.218,476,6.958,2.462,2.395,0.067
2024-04-21 19:00:00,17.412,22.696,476,7.0,4.936,4.801,0.135
2024-04-21 20:00:00,12.581,12.828,476,7.042,4.466,4.343,0.123
2024-04-21 21:00:00,15.502,48.261,476,7.083,2.288,2.225,0.063
2024-04-21 22:00:00,12.744,15.784,476,7.125,2.248,2.185,0.062
2024-04-21 23:00:00,14.673,69.374,476,7.167,0.551,0.535,0.015
2024-04-22 00:00:00,14.992,57.563,477,7.208,0.0,0.0,0.0
2024-04-22 01:00:00,9.894,74.111,477,7.25,0.499,0.485,0.014
2024-04-22 02:00:00,12.577,6.344,477,7.292,2.451,2.382,0.069
2024-04-22 03:00:00,12.823,96.47,477,7.333,0.75,0.729,0.021
2024-04-22 04:00:00,11.945,0.001,477,7.375,5.0,4.857,0.143
2024-04-22 05:00:00,14.711,32.544,477,7.417,4.437,4.31,0.127
2024-04-22 06:00:00,22.953,67.963,477,7.458,3.066,2.978,0.088
2024-04-22 07:00:00,20.583,4.514,477,7.5,7.635,7.415,0.221
2024-04-22 08:00:00,24.405,8.335,477,7.542,8.059,7.825,0.234
2024-04-22 09:00:00,23.264,7.668,477,7.583,8.648,8.396,0.252
2024-04-22 10:00:00,20.917,58.151,477,7.625,4.978,4.833,0.146
2024-04-22 11:00:00,22.136,89.593,477,7.667,2.512,2.438,0.074
2024-04-22 12:00:00,24.247,55.544,477,7.708,5.371,5.213,0.158
2024-04-22 13:00:00,23.775,60.357,477,7.75,4.928,4.782,0.146
2024-04-22 14:00:00,21.246,34.6,477,7.792,6.874,6.67,0.205
2024-04-22 15:00:00,18.586,1.874,477,7.833,9.095,8.823,0.272
2024-04-22 16:00:00,27.146,2.161,477,7.875,8.413,8.161,0.252
2024-04-22 17:00:00,19.082,88.831,477,7.917,2.061,1.999,0.062
2024-04-22 18:00:00,17.419,10.257,477,7.958,6.467,6.271,0.196
2024-04-22 19:00:00,17.003,99.979,477,8.0,1.016,0.985,0.031
2024-04-22 20:00:00,15.085,16.442,477,8.042,4.315,4.183,0.132
2024-04-22 21:00:00,14.78,67.463,477,8.083,1.675,1.624,0.051
2024-04-22 22:00:00,16.314,94.896,477,8.125,0.541,0.525,0.017
2024-04-22 23:00:00,12.991,36.229,477,8.167,0.911,0.883,0.028
2024-04-23 00:00:00,10.961,73.443,478,8.208,0.0,0.0,0.0
2024-04-23 01:00:00,13.134,35.086,478,8.25,0.924,0.895,0.029
2024-04-23 02:00:00,13.028,30.494,478,8.292,1.93,1.87,0.06
2024-04-23 03:00:00,17.599,20.18,478,8.333,3.183,3.083,0.1
2024-04-23 04:00:00,18.129,82.093,478,8.375,1.579,1.53,0.05
2024-04-23 05:00:00,17.207,25.739,478,8.417,4.782,4.631,0.151
2024-04-23 06:00:00,15.729,28.316,478,8.458,5.403,5.231,0.172
2024-04-23 07:00:00,17.129,99.897,478,8.5,1.329,1.287,0.042
2024-04-23 08:00:00,20.817,32.731,478,8.542,6.298,6.097,0.202
2024-04-23 09:00:00,22.495,42.277,478,8.583,5.984,5.792,0.192
2024-04-23 10:00:00,21.867,99.006,478,8.625,1.69,1.635,0.055
2024-04-23 11:00:00,22.156,36.93,478,8.667,6.863,6.641,0.222
2024-04-23 12:00:00,22.101,36.615,478,8.708,6.949,6.723,0.226
2024-04-23 13:00:00,23.069,82.771,478,8.75,3.076,2.975,0.1
2024-04-23 14:00:00,17.851,31.193,478,8.792,7.148,6.914,0.234
2024-04-23 15:00:00,19.619,23.379,478,8.833,7.439,7.194,0.245
