timestamp,temperature_celsius,cloud_cover_percentage,uv_index,panel_angle_degrees,power_output_kw
2024-05-31 23:00:00,19.78,77.19,0.62,30,0.36
2024-06-01 00:00:00,20.83,51.67,0.0,20,0.0
2024-06-01 01:00:00,18.57,60.97,1.34,30,1.21
2024-06-01 02:00:00,20.75,72.37,1.41,40,1.04
2024-06-01 03:00:00,21.83,2.5,3.93,50,6.61
2024-06-01 04:00:00,22.66,57.06,3.67,30,3.72
2024-06-01 05:00:00,21.32,88.42,2.44,30,1.21
2024-06-01 06:00:00,24.56,1.74,8.02,30,15.02
2024-06-01 07:00:00,26.29,40.52,5.57,30,6.92
2024-06-01 08:00:00,26.78,92.62,4.31,20,1.57
2024-06-01 09:00:00,23.63,35.32,6.58,50,7.98
2024-06-01 10:00:00,28.92,45.87,6.96,40,7.9
2024-06-01 11:00:00,33.52,98.15,3.11,20,0.83
2024-06-01 12:00:00,28.55,19.93,9.23,30,14.46
2024-06-01 13:00:00,27.64,6.53,9.24,30,16.39
2024-06-01 14:00:00,29.34,85.94,4.27,30,2.2
2024-06-01 15:00:00,28.43,86.85,3.56,30,1.87
2024-06-01 16:00:00,29.15,47.21,6.4,50,6.5
2024-06-01 17:00:00,23.04,51.42,4.89,30,5.24
2024-06-01 18:00:00,25.73,83.58,3.97,40,2.26
2024-06-01 19:00:00,24.15,73.86,2.59,20,1.74
2024-06-01 20:00:00,21.48,26.51,3.44,50,4.52
2024-06-01 21:00:00,21.41,1.69,4.26,30,7.99
2024-06-01 22:00:00,21.99,47.97,1.46,40,1.74
2024-06-01 23:00:00,21.18,85.89,0.55,20,0.15
2024-06-02 00:00:00,17.06,89.58,0.0,20,0.0
2024-06-02 01:00:00,21.15,95.62,0.0,50,0.01
2024-06-02 02:00:00,19.88,87.96,1.03,20,0.38
2024-06-02 03:00:00,20.95,58.0,2.98,30,2.9
2024-06-02 04:00:00,21.99,44.46,4.02,30,4.86
2024-06-02 05:00:00,22.75,77.48,3.06,40,2.02
2024-06-02 06:00:00,26.73,73.98,4.14,40,2.92
2024-06-02 07:00:00,25.47,53.81,4.56,20,4.32
2024-06-02 08:00:00,24.6,8.73,7.99,50,12.62
2024-06-02 09:00:00,27.09,92.61,3.73,30,1.6
2024-06-02 10:00:00,29.03,45.56,6.66,20,6.88
2024-06-02 11:00:00,31.63,36.33,7.39,50,8.52
2024-06-02 12:00:00,30.55,62.96,5.2,20,4.1
2024-06-02 13:00:00,27.47,67.38,4.42,50,3.29
2024-06-02 14:00:00,33.64,21.07,8.71,40,13.02
2024-06-02 15:00:00,28.41,83.69,4.21,30,2.28
2024-06-02 16:00:00,29.39,28.99,7.44,40,10.51
2024-06-02 17:00:00,25.33,18.67,6.73,30,10.83
2024-06-02 18:00:00,25.41,40.64,4.8,50,5.37
2024-06-02 19:00:00,24.73,73.06,3.13,50,2.12
2024-06-02 20:00:00,24.28,96.55,2.21,20,0.72
2024-06-02 21:00:00,22.92,80.93,1.65,50,0.91
2024-06-02 22:00:00,21.76,94.03,1.37,50,0.59
2024-06-02 23:00:00,18.88,14.06,0.68,20,1.01
2024-06-03 00:00:00,18.27,7.12,0.0,20,0.0
2024-06-03 01:00:00,20.25,55.77,0.78,30,0.7
2024-06-03 02:00:00,21.95,29.03,2.7,50,3.51
2024-06-03 03:00:00,20.44,82.81,1.82,20,0.92
2024-06-03 04:00:00,24.05,67.2,3.63,30,3.04
2024-06-03 05:00:00,26.03,97.07,1.47,30,0.52
2024-06-03 06:00:00,22.58,25.48,5.93,40,8.86
2024-06-03 07:00:00,24.04,48.58,5.45,20,5.51
2024-06-03 08:00:00,26.64,50.12,6.08,40,6.67
2024-06-03 09:00:00,28.57,23.92,7.36,30,11.05
2024-06-03 10:00:00,27.7,59.01,6.7,50,5.79
2024-06-03 11:00:00,31.95,44.33,6.99,20,7.27
2024-06-03 12:00:00,30.27,44.67,6.48,20,6.79
2024-06-03 13:00:00,29.33,36.27,7.51,30,9.78
2024-06-03 14:00:00,25.88,1.69,9.39,20,15.7
2024-06-03 15:00:00,25.32,52.21,7.41,30,8.02
2024-06-03 16:00:00,27.48,33.52,7.25,20,8.71
2024-06-03 17:00:00,21.45,0.13,7.95,20,13.47
2024-06-03 18:00:00,26.44,30.79,5.56,50,6.94
2024-06-03 19:00:00,22.81,27.86,5.43,30,7.91
2024-06-03 20:00:00,28.4,39.34,4.19,40,5.29
2024-06-03 21:00:00,25.5,13.19,2.03,50,3.02
2024-06-03 22:00:00,19.72,50.77,2.03,30,2.25
2024-06-03 23:00:00,19.37,69.24,0.72,20,0.49
2024-06-04 00:00:00,21.48,63.02,0.0,30,0.0
2024-06-04 01:00:00,23.06,80.38,1.05,30,0.67
2024-06-04 02:00:00,16.88,45.2,2.93,50,3.19
2024-06-04 03:00:00,17.38,51.91,2.78,30,2.96
2024-06-04 04:00:00,20.74,81.04,2.85,20,1.57
2024-06-04 05:00:00,24.36,42.77,5.25,40,6.37
2024-06-04 06:00:00,25.48,70.16,3.35,40,2.6
2024-06-04 07:00:00,27.92,43.46,4.71,20,4.97
2024-06-04 08:00:00,24.59,41.77,6.58,40,8.16
2024-06-04 09:00:00,23.39,76.02,4.43,50,2.78
2024-06-04 10:00:00,30.53,17.48,7.85,30,12.42
2024-06-04 11:00:00,27.66,33.86,7.64,30,10.24
2024-06-04 12:00:00,25.45,22.42,8.87,40,13.7
2024-06-04 13:00:00,29.61,35.91,7.47,40,9.72
2024-06-04 14:00:00,30.4,23.04,7.78,40,11.62
2024-06-04 15:00:00,27.78,57.94,5.56,50,4.76
2024-06-04 16:00:00,26.07,79.82,4.04,30,2.57
2024-06-04 17:00:00,25.46,78.66,2.81,30,1.84
2024-06-04 18:00:00,23.74,36.45,5.28,20,6.26
2024-06-04 19:00:00,20.5,98.88,1.4,20,0.44
2024-06-04 20:00:00,20.56,59.39,3.35,50,2.91
2024-06-04 21:00:00,21.99,39.94,2.03,30,2.52
2024-06-04 22:00:00,20.8,83.55,1.65,30,0.94
2024-06-04 23:00:00,19.99,72.99,0.47,20,0.34
2024-06-05 00:00:00,17.56,74.93,0.0,20,0.0
2024-06-05 01:00:00,19.36,19.61,1.28,30,2.09
2024-06-05 02:00:00,15.87,46.83,1.35,50,1.4
2024-06-05 03:00:00,21.37,86.18,1.77,40,0.85
2024-06-05 04:00:00,24.91,50.4,2.95,50,2.95
2024-06-05 05:00:00,20.31,68.35,3.04,30,2.48
2024-06-05 06:00:00,23.38,58.79,4.5,40,4.27
2024-06-05 07:00:00,26.5,84.24,2.91,50,1.45
2024-06-05 08:00:00,29.56,28.46,6.39,50,8.03
2024-06-05 09:00:00,27.19,57.55,5.82,30,5.73
2024-06-05 10:00:00,27.5,12.32,8.85,20,13.33
2024-06-05 11:00:00,25.44,69.02,5.44,50,3.87
2024-06-05 12:00:00,29.76,73.2,5.28,50,3.46
2024-06-05 13:00:00,33.46,4.28,9.66,20,15.19
2024-06-05 14:00:00,29.44,67.58,5.61,50,4.06
2024-06-05 15:00:00,28.04,41.47,6.73,50,7.31
2024-06-05 16:00:00,27.7,12.41,6.94,20,10.39
2024-06-05 17:00:00,25.82,41.99,4.84,30,5.91
2024-06-05 18:00:00,22.92,19.42,7.12,30,11.37
2024-06-05 19:00:00,24.9,41.56,4.4,30,5.38
2024-06-05 20:00:00,22.5,38.43,4.19,40,5.41
2024-06-05 21:00:00,21.05,73.84,1.77,30,1.28
2024-06-05 22:00:00,18.27,77.42,1.22,40,0.88
2024-06-05 23:00:00,22.33,60.7,0.55,40,0.53
2024-06-06 00:00:00,20.94,2.27,1.23,40,2.33
2024-06-06 01:00:00,18.68,93.1,0.62,20,0.21
2024-06-06 02:00:00,22.29,68.62,1.14,40,0.86
2024-06-06 03:00:00,20.08,3.42,2.91,40,5.36
2024-06-06 04:00:00,20.55,81.88,3.26,20,1.8
2024-06-06 05:00:00,21.8,20.03,5.19,50,7.39
2024-06-06 06:00:00,21.07,57.92,4.71,50,4.12
2024-06-06 07:00:00,26.85,46.66,5.89,40,6.74
2024-06-06 08:00:00,23.45,41.98,6.0,30,7.36
2024-06-06 09:00:00,25.69,88.97,4.1,50,1.79
2024-06-06 10:00:00,24.79,43.74,6.54,30,7.9
2024-06-06 11:00:00,29.27,7.53,8.92,20,13.98
2024-06-06 12:00:00,29.31,94.66,4.27,50,1.51
2024-06-06 13:00:00,28.79,92.05,3.75,20,1.49
2024-06-06 14:00:00,26.86,68.44,5.51,40,4.42
2024-06-06 15:00:00,25.8,46.79,6.56,50,6.78
2024-06-06 16:00:00,28.04,9.29,8.44,40,14.58
2024-06-06 17:00:00,24.8,79.07,2.97,40,1.92
2024-06-06 18:00:00,25.24,7.55,6.42,20,10.22
2024-06-06 19:00:00,21.55,6.86,5.65,50,9.06
2024-06-06 20:00:00,22.47,53.74,2.79,50,2.65
2024-06-06 21:00:00,23.68,16.01,3.63,50,5.41
2024-06-06 22:00:00,21.45,0.77,3.17,40,5.87
2024-06-06 23:00:00,18.96,42.31,1.61,50,1.83
2024-06-07 00:00:00,20.18,13.72,0.0,30,0.0
2024-06-07 01:00:00,19.36,16.05,1.31,30,2.17
2024-06-07 02:00:00,20.35,7.69,2.68,40,4.88
2024-06-07 03:00:00,20.48,20.51,3.61,20,5.09
2024-06-07 04:00:00,21.84,71.55,2.18,30,1.68
2024-06-07 05:00:00,23.8,80.89,3.71,20,2.04
2024-06-07 06:00:00,22.68,45.25,5.4,50,5.75
2024-06-07 07:00:00,23.93,50.66,5.73,30,6.31
2024-06-07 08:00:00,24.39,3.27,9.07,40,16.74
2024-06-07 09:00:00,25.0,6.93,9.08,40,16.25
2024-06-07 10:00:00,26.56,25.76,7.49,20,9.86
2024-06-07 11:00:00,29.82,54.39,6.25,40,6.33
2024-06-07 12:00:00,27.88,73.96,4.24,20,2.71
2024-06-07 13:00:00,30.52,60.5,6.12,20,5.03
2024-06-07 14:00:00,29.07,39.21,7.05,30,8.8
2024-06-07 15:00:00,24.27,11.83,8.49,30,14.53
2024-06-07 16:00:00,28.48,78.08,4.75,40,3.1
2024-06-07 17:00:00,27.58,36.38,5.78,20,6.76
2024-06-07 18:00:00,22.68,73.61,3.48,30,2.57
2024-06-07 19:00:00,24.21,51.3,4.02,50,3.9
2024-06-07 20:00:00,20.45,73.87,1.62,40,1.14
2024-06-07 21:00:00,21.33,90.73,1.38,40,0.64
2024-06-07 22:00:00,17.81,92.1,0.0,50,0.0
2024-06-07 23:00:00,16.25,53.51,0.55,50,0.57
2024-06-08 00:00:00,18.95,51.15,0.43,50,0.47
2024-06-08 01:00:00,19.64,26.57,1.3,30,1.85
2024-06-08 02:00:00,19.59,93.58,0.68,50,0.28
2024-06-08 03:00:00,18.82,45.79,2.68,40,3.19
2024-06-08 04:00:00,21.42,12.76,4.04,30,6.79
2024-06-08 05:00:00,23.96,43.27,4.33,20,4.74
2024-06-08 06:00:00,24.63,12.71,7.94,50,12.11
2024-06-08 07:00:00,26.38,50.25,6.2,40,6.75
2024-06-08 08:00:00,25.88,56.13,5.45,50,4.89
2024-06-08 09:00:00,30.6,33.78,7.24,20,8.6
2024-06-08 10:00:00,26.7,7.17,8.71,30,15.45
2024-06-08 11:00:00,30.52,94.35,3.28,20,1.11
2024-06-08 12:00:00,32.08,77.34,5.03,30,3.33
2024-06-08 13:00:00,30.51,83.89,4.11,40,2.18
2024-06-08 14:00:00,28.64,36.69,7.75,40,10.1
2024-06-08 15:00:00,27.2,76.08,5.34,40,3.7
2024-06-08 16:00:00,29.29,48.54,6.02,20,5.94
2024-06-08 17:00:00,23.17,20.11,6.92,50,9.84
2024-06-08 18:00:00,22.78,12.44,5.64,50,8.55
2024-06-08 19:00:00,22.63,34.51,5.06,20,6.14
2024-06-08 20:00:00,24.69,13.76,3.97,50,5.99
2024-06-08 21:00:00,21.94,99.83,1.07,20,0.32
2024-06-08 22:00:00,18.45,4.92,2.98,50,4.82
2024-06-08 23:00:00,19.27,44.11,1.44,30,1.7
2024-06-09 00:00:00,18.54,45.21,0.0,40,0.01
2024-06-09 01:00:00,18.52,30.06,0.84,50,1.03
2024-06-09 02:00:00,22.39,57.14,1.25,20,1.13
2024-06-09 03:00:00,18.49,15.0,2.85,30,4.7
2024-06-09 04:00:00,25.48,78.39,2.07,50,1.27
2024-06-09 05:00:00,25.13,33.24,3.93,50,4.91
2024-06-09 06:00:00,26.95,59.13,4.62,20,3.93
2024-06-09 07:00:00,25.14,71.56,4.35,30,3.38
2024-06-09 08:00:00,26.97,88.9,3.81,40,1.85
2024-06-09 09:00:00,25.44,83.58,3.61,20,1.81
2024-06-09 10:00:00,28.05,60.83,5.14,50,4.23
2024-06-09 11:00:00,30.58,38.84,7.37,40,9.22
2024-06-09 12:00:00,32.36,50.32,6.68,50,6.26
2024-06-09 13:00:00,27.38,76.87,4.76,20,2.9
2024-06-09 14:00:00,28.37,87.75,3.86,30,1.94
2024-06-09 15:00:00,28.0,10.38,9.45,40,16.21
2024-06-09 16:00:00,24.48,38.49,6.65,20,7.71
2024-06-09 17:00:00,27.24,77.61,4.81,20,2.86
2024-06-09 18:00:00,23.32,43.17,5.67,40,6.88
2024-06-09 19:00:00,23.08,33.22,5.59,30,7.76
2024-06-09 20:00:00,21.36,41.13,3.09,50,3.56
2024-06-09 21:00:00,19.65,60.28,2.59,40,2.43
2024-06-09 22:00:00,20.42,99.98,0.65,20,0.24
2024-06-09 23:00:00,19.51,49.3,0.04,40,0.01
2024-06-10 00:00:00,19.07,20.85,0.75,40,1.14
2024-06-10 01:00:00,18.52,16.28,1.02,30,1.65
2024-06-10 02:00:00,21.12,4.23,1.99,30,3.68
2024-06-10 03:00:00,24.58,55.88,2.19,50,1.94
2024-06-10 04:00:00,22.59,54.46,2.79,40,2.97
2024-06-10 05:00:00,25.51,20.52,4.91,30,7.76
2024-06-10 06:00:00,22.03,69.53,3.68,30,2.98
2024-06-10 07:00:00,26.42,74.11,4.88,20,3.13
2024-06-10 08:00:00,25.12,25.91,6.83,30,10.21
2024-06-10 09:00:00,25.39,34.41,7.95,40,10.61
2024-06-10 10:00:00,27.66,99.05,3.71,40,1.24
2024-06-10 11:00:00,32.02,37.43,7.64,20,8.63
2024-06-10 12:00:00,31.71,76.08,5.3,20,3.09
2024-06-10 13:00:00,30.13,45.27,6.93,20,7.17
2024-06-10 14:00:00,26.07,79.33,5.19,40,3.36
2024-06-10 15:00:00,27.95,76.9,4.79,40,3.12
2024-06-10 16:00:00,27.91,66.78,3.97,50,2.89
2024-06-10 17:00:00,26.46,85.48,3.56,30,2.04
2024-06-10 18:00:00,21.12,93.92,3.04,20,1.11
2024-06-10 19:00:00,21.74,58.0,3.59,30,3.57
2024-06-10 20:00:00,22.18,23.75,4.27,30,6.57
2024-06-10 21:00:00,22.35,39.86,2.5,50,2.86
2024-06-10 22:00:00,16.09,75.83,0.59,40,0.46
2024-06-10 23:00:00,19.66,65.09,0.0,30,0.0
2024-06-11 00:00:00,20.14,17.78,0.0,20,0.0
2024-06-11 01:00:00,21.72,5.12,1.6,20,2.44
2024-06-11 02:00:00,21.9,68.3,0.16,40,0.05
2024-06-11 03:00:00,22.48,25.11,2.85,40,4.26
2024-06-11 04:00:00,20.75,49.97,2.95,40,3.24
2024-06-11 05:00:00,19.74,74.67,2.92,20,1.87
2024-06-11 06:00:00,24.06,56.27,3.49,40,3.52
2024-06-11 07:00:00,28.15,8.33,7.69,50,11.99
2024-06-11 08:00:00,30.14,18.56,6.95,50,9.74
2024-06-11 09:00:00,29.81,21.93,8.45,20,11.48
2024-06-11 10:00:00,30.04,25.79,7.69,50,9.95
2024-06-11 11:00:00,30.44,56.54,6.13,30,5.96
2024-06-11 12:00:00,28.74,50.4,6.64,40,7.18
2024-06-11 13:00:00,29.42,20.32,8.69,50,12.0
2024-06-11 14:00:00,32.52,6.76,9.24,40,15.9
2024-06-11 15:00:00,26.5,17.14,7.97,50,11.58
2024-06-11 16:00:00,30.58,98.44,3.15,40,1.08
2024-06-11 17:00:00,25.5,46.85,5.69,20,5.84
2024-06-11 18:00:00,27.5,86.73,2.6,30,1.34
2024-06-11 19:00:00,20.74,84.88,2.86,40,1.69
2024-06-11 20:00:00,23.52,51.15,3.89,30,4.25
2024-06-11 21:00:00,19.84,70.67,2.38,40,1.88
2024-06-11 22:00:00,17.69,19.28,2.72,20,3.85
2024-06-11 23:00:00,20.46,68.84,0.79,30,0.63
2024-06-12 00:00:00,21.9,27.24,0.0,50,0.08
2024-06-12 01:00:00,18.36,83.21,0.18,30,0.11
2024-06-12 02:00:00,17.56,8.37,2.6,40,4.6
2024-06-12 03:00:00,21.16,77.31,2.33,30,1.57
2024-06-12 04:00:00,22.21,9.99,6.06,20,9.57
2024-06-12 05:00:00,24.69,88.12,3.0,30,1.52
2024-06-12 06:00:00,26.78,30.42,5.05,30,7.06
2024-06-12 07:00:00,26.06,65.44,4.09,30,3.48
2024-06-12 08:00:00,31.09,48.75,6.98,50,6.87
2024-06-12 09:00:00,28.87,36.63,6.88,30,8.83
2024-06-12 10:00:00,28.52,64.54,5.53,40,4.79
2024-06-12 11:00:00,26.49,94.75,3.17,40,1.22
2024-06-12 12:00:00,29.36,4.13,10.51,30,18.76
2024-06-12 13:00:00,29.04,91.89,4.09,30,1.74
2024-06-12 14:00:00,31.13,60.91,5.35,50,4.34
2024-06-12 15:00:00,29.34,80.73,3.77,20,2.12
2024-06-12 16:00:00,25.02,38.39,6.6,40,8.57
2024-06-12 17:00:00,26.52,47.18,5.46,50,5.57
2024-06-12 18:00:00,26.23,86.89,3.39,40,1.82
2024-06-12 19:00:00,26.65,41.48,4.68,40,5.75
2024-06-12 20:00:00,24.16,53.47,3.09,30,3.18
2024-06-12 21:00:00,22.87,2.02,3.5,40,6.55
2024-06-12 22:00:00,20.67,15.86,2.23,20,3.22
2024-06-12 23:00:00,20.83,64.17,0.47,20,0.41
2024-06-13 00:00:00,22.41,71.7,0.0,20,0.04
2024-06-13 01:00:00,17.42,58.26,0.81,50,0.66
2024-06-13 02:00:00,19.88,14.33,1.89,20,2.84
2024-06-13 03:00:00,19.83,44.54,3.01,20,3.22
2024-06-13 04:00:00,23.17,35.51,3.63,40,4.9
2024-06-13 05:00:00,26.08,49.57,3.66,50,3.57
2024-06-13 06:00:00,23.72,87.03,2.79,30,1.49
2024-06-13 07:00:00,21.43,77.59,3.95,50,2.31
2024-06-13 08:00:00,26.59,8.4,8.22,50,12.93
2024-06-13 09:00:00,30.28,89.03,3.97,30,1.95
2024-06-13 10:00:00,30.32,47.18,7.07,30,7.9
2024-06-13 11:00:00,30.6,74.39,5.65,30,4.03
2024-06-13 12:00:00,29.35,14.0,9.21,40,15.04
2024-06-13 13:00:00,27.18,67.07,4.95,40,4.16
2024-06-13 14:00:00,30.27,23.63,8.0,40,11.96
2024-06-13 15:00:00,26.78,43.84,6.04,20,6.47
2024-06-13 16:00:00,31.78,1.69,9.41,30,17.02
2024-06-13 17:00:00,27.35,15.16,8.13,40,13.34
2024-06-13 18:00:00,23.75,9.21,6.96,40,12.18
2024-06-13 19:00:00,22.4,23.97,5.54,50,7.67
2024-06-13 20:00:00,22.23,10.0,4.79,40,8.32
2024-06-13 21:00:00,20.9,69.19,2.24,30,1.87
2024-06-13 22:00:00,22.82,2.9,1.74,30,3.19
2024-06-13 23:00:00,20.46,61.77,0.73,20,0.68
2024-06-14 00:00:00,18.48,14.07,0.0,20,0.1
2024-06-14 01:00:00,23.89,94.52,0.62,50,0.24
2024-06-14 02:00:00,20.71,93.31,0.95,20,0.37
2024-06-14 03:00:00,22.94,22.55,4.22,30,6.47
2024-06-14 04:00:00,21.22,61.44,3.41,20,2.78
2024-06-14 05:00:00,24.37,2.8,6.12,20,10.17
2024-06-14 06:00:00,25.56,93.18,2.55,40,1.15
2024-06-14 07:00:00,22.45,52.3,6.01,30,6.41
2024-06-14 08:00:00,31.47,4.32,8.4,50,13.42
2024-06-14 09:00:00,31.06,34.25,7.3,20,8.56
2024-06-14 10:00:00,28.47,7.68,9.19,20,14.37
2024-06-14 11:00:00,27.56,39.29,7.12,50,8.04
2024-06-14 12:00:00,30.63,66.99,5.55,50,4.05
2024-06-14 13:00:00,29.94,46.99,5.83,30,6.47
2024-06-14 14:00:00,29.98,38.37,6.41,50,7.2
2024-06-14 15:00:00,28.86,11.92,8.68,20,13.04
2024-06-14 16:00:00,28.45,24.49,8.03,30,11.93
2024-06-14 17:00:00,29.13,10.01,7.58,30,12.96
2024-06-14 18:00:00,26.07,80.75,2.9,50,1.64
2024-06-14 19:00:00,21.55,13.52,4.82,30,8.11
2024-06-14 20:00:00,25.16,59.54,3.41,20,2.87
2024-06-14 21:00:00,24.68,34.27,2.67,20,3.32
2024-06-14 22:00:00,26.91,22.6,2.52,20,3.38
2024-06-14 23:00:00,17.86,63.95,0.94,30,0.81
2024-06-15 00:00:00,20.45,45.7,0.24,50,0.21
2024-06-15 01:00:00,15.97,40.01,0.97,20,1.14
2024-06-15 02:00:00,21.74,59.29,1.76,40,1.75
2024-06-15 03:00:00,20.33,49.13,2.51,50,2.52
2024-06-15 04:00:00,26.31,30.35,3.67,30,5.19
2024-06-15 05:00:00,22.12,55.91,3.34,20,3.05
2024-06-15 06:00:00,21.58,66.95,2.72,30,2.38
2024-06-15 07:00:00,25.31,2.67,7.7,20,12.69
2024-06-15 08:00:00,23.51,46.59,6.73,30,7.86
2024-06-15 09:00:00,30.0,5.77,9.25,40,16.33
2024-06-15 10:00:00,25.16,18.64,8.57,30,13.73
2024-06-15 11:00:00,29.85,56.05,5.84,30,5.79
2024-06-15 12:00:00,25.8,86.62,4.72,30,2.52
2024-06-15 13:00:00,29.15,88.28,4.02,20,1.8
2024-06-15 14:00:00,32.58,6.99,10.0,50,15.5
2024-06-15 15:00:00,29.22,41.91,6.17,30,7.47
2024-06-15 16:00:00,25.73,58.3,4.92,50,4.29
2024-06-15 17:00:00,26.19,14.71,6.73,20,9.97
2024-06-15 18:00:00,25.0,76.54,2.72,30,1.9
2024-06-15 19:00:00,24.61,74.42,2.6,20,1.68
2024-06-15 20:00:00,19.73,90.33,2.04,50,0.86
2024-06-15 21:00:00,22.61,0.85,3.45,20,5.82
2024-06-15 22:00:00,15.22,21.67,0.29,20,0.39
2024-06-15 23:00:00,18.87,82.72,1.12,50,0.56
2024-06-16 00:00:00,19.0,67.06,0.0,20,0.02
2024-06-16 01:00:00,21.41,89.44,0.82,50,0.34
2024-06-16 02:00:00,20.69,5.72,2.51,50,4.09
2024-06-16 03:00:00,18.63,59.7,3.36,30,3.22
2024-06-16 04:00:00,20.51,56.9,3.6,30,3.58
2024-06-16 05:00:00,24.08,3.57,5.69,20,9.46
2024-06-16 06:00:00,24.82,51.35,4.3,20,4.18
2024-06-16 07:00:00,25.11,60.95,5.46,20,4.6
2024-06-16 08:00:00,26.51,19.13,6.82,40,10.77
2024-06-16 09:00:00,29.9,27.33,7.65,40,10.85
2024-06-16 10:00:00,28.27,64.03,5.47,30,4.74
2024-06-16 11:00:00,29.63,46.83,6.65,50,6.62
2024-06-16 12:00:00,34.32,85.8,4.46,40,2.29
2024-06-16 13:00:00,26.96,34.24,7.75,40,10.49
2024-06-16 14:00:00,25.6,26.67,8.17,50,10.73
2024-06-16 15:00:00,30.08,98.49,3.24,20,0.86
2024-06-16 16:00:00,26.12,91.11,3.61,20,1.54
2024-06-16 17:00:00,25.63,2.9,7.83,40,14.44
2024-06-16 18:00:00,23.41,77.07,3.11,40,2.11
2024-06-16 19:00:00,23.16,11.03,5.64,50,8.75
2024-06-16 20:00:00,25.67,2.75,4.55,50,7.56
2024-06-16 21:00:00,23.05,27.37,2.74,40,4.05
2024-06-16 22:00:00,22.37,26.93,1.96,50,2.62
2024-06-16 23:00:00,17.31,81.93,0.53,20,0.2
2024-06-17 00:00:00,17.69,71.07,0.02,30,0.0
2024-06-17 01:00:00,14.48,98.16,0.91,40,0.37
2024-06-17 02:00:00,19.04,71.15,1.11,30,0.82
2024-06-17 03:00:00,23.37,41.83,2.86,50,3.13
2024-06-17 04:00:00,23.52,69.89,2.73,30,2.1
2024-06-17 05:00:00,23.25,99.95,1.73,40,0.53
2024-06-17 06:00:00,24.94,71.01,3.76,50,2.59
2024-06-17 07:00:00,24.91,76.17,4.41,30,3.01
2024-06-17 08:00:00,27.9,93.84,3.34,20,1.17
2024-06-17 09:00:00,30.06,11.37,8.65,40,14.52
2024-06-17 10:00:00,26.09,70.48,4.77,40,3.68
2024-06-17 11:00:00,30.42,85.08,5.28,40,2.81
2024-06-17 12:00:00,31.85,95.44,3.31,40,1.14
2024-06-17 13:00:00,28.99,21.1,7.69,50,10.65
2024-06-17 14:00:00,30.72,50.39,6.84,20,6.6
2024-06-17 15:00:00,34.15,68.06,4.99,20,3.48
2024-06-17 16:00:00,27.28,24.75,7.08,30,10.51
2024-06-17 17:00:00,27.07,60.05,4.48,40,4.21
2024-06-17 18:00:00,23.51,25.76,6.79,40,10.13
2024-06-17 19:00:00,24.06,33.35,4.91,30,6.68
2024-06-17 20:00:00,23.41,44.15,3.8,50,3.96
2024-06-17 21:00:00,21.84,52.92,2.56,20,2.4
2024-06-17 22:00:00,18.62,44.94,1.95,40,2.24
2024-06-17 23:00:00,20.57,49.32,1.58,30,1.77
2024-06-18 00:00:00,22.92,29.86,0.0,20,0.01
2024-06-18 01:00:00,21.06,15.9,0.44,30,0.67
2024-06-18 02:00:00,22.59,4.73,2.94,30,5.34
2024-06-18 03:00:00,20.99,19.6,3.58,50,5.17
2024-06-18 04:00:00,24.0,58.19,3.11,20,2.77
2024-06-18 05:00:00,24.26,78.61,3.13,40,2.03
2024-06-18 06:00:00,23.09,16.92,6.09,20,9.0
2024-06-18 07:00:00,26.93,10.86,7.37,50,11.23
2024-06-18 08:00:00,25.51,74.93,4.27,40,3.0
2024-06-18 09:00:00,27.27,30.52,7.06,20,8.85
2024-06-18 10:00:00,29.71,95.15,4.13,50,1.34
2024-06-18 11:00:00,30.42,71.43,4.49,40,3.45
2024-06-18 12:00:00,27.62,32.68,9.0,40,12.29
2024-06-18 13:00:00,31.93,28.95,8.44,30,11.7
2024-06-18 14:00:00,30.47,52.37,5.4,30,5.64
2024-06-18 15:00:00,27.12,7.91,8.64,50,13.58
2024-06-18 16:00:00,24.42,11.77,7.9,40,13.52
2024-06-18 17:00:00,26.0,17.59,7.2,20,10.33
2024-06-18 18:00:00,24.1,77.47,2.92,40,1.9
2024-06-18 19:00:00,23.93,51.39,4.02,50,4.02
2024-06-18 20:00:00,21.77,1.06,4.9,20,8.2
2024-06-18 21:00:00,17.45,67.35,1.74,40,1.54
2024-06-18 22:00:00,19.89,42.37,1.42,20,1.52
2024-06-18 23:00:00,19.56,51.09,1.32,30,1.48
2024-06-19 00:00:00,21.27,21.41,0.0,20,0.02
2024-06-19 01:00:00,18.77,55.18,1.06,30,1.13
2024-06-19 02:00:00,24.03,97.92,1.3,20,0.44
2024-06-19 03:00:00,17.64,7.34,3.53,30,6.22
2024-06-19 04:00:00,25.12,28.39,4.08,50,5.26
2024-06-19 05:00:00,23.26,24.3,5.68,20,7.64
2024-06-19 06:00:00,26.72,24.85,5.55,40,8.29
2024-06-19 07:00:00,26.45,37.87,5.63,50,6.44
2024-06-19 08:00:00,29.78,81.81,3.69,50,1.85
2024-06-19 09:00:00,27.76,91.29,4.2,20,1.67
2024-06-19 10:00:00,27.13,20.22,9.0,50,12.48
2024-06-19 11:00:00,32.67,54.29,5.63,30,5.64
2024-06-19 12:00:00,29.77,63.69,6.26,30,5.38
2024-06-19 13:00:00,30.27,52.18,6.87,20,6.39
2024-06-19 14:00:00,31.8,43.41,7.64,50,7.89
2024-06-19 15:00:00,26.47,19.2,8.25,40,13.15
2024-06-19 16:00:00,28.69,48.82,5.82,20,5.69
